created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;retweeted_status;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;extended_entities;possibly_sensitive;extended_tweet
Sat Nov 21 20:49:27 +0000 2020;1330252006016086019;1330252006016086019;RT @revistaoeste: No G20: Bolsonaro faz discurso contra a divisão racial https://t.co/D3YIQ1cgkT;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991767778;138848896;138848896;yazalderocha;São Gonçalo, Brasil;"Cristão e conservador, sócio da Moço Advogados e Diácono da ADVEC SG.
https://www.instagram.com/yazalderocha
http://fb.me/yazalde.rocha";False;False;5620;5634;Fri Apr 30 19:53:48 +0000 2010;revistaoeste;Revista Oeste;1222939896349970432;1222939896349970432;;;;;;False;
Sat Nov 21 20:49:28 +0000 2020;1330252009551908868;1330252009551908868;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991768621;363192755;363192755;Fabtang31;são gonçalo;;False;False;653;565;Sat Aug 27 17:46:09 +0000 2011;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:28 +0000 2020;1330252010583695367;1330252010583695367;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991768867;1135327587952222209;1135327587952222209;GarridooMalu;;;False;False;187;221;Sun Jun 02 23:29:25 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:29 +0000 2020;1330252012747960324;1330252012747960324;RT @BernardoMF: Instituições funcionando — Corregedor do Tribunal de Justiça do Rio sai de encontro com Bolsonaro e se esconde atrás de pil…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991769383;1147104367956451328;1147104367956451328;TorneiroMecnic2;;#DitaduraNuncaMais;False;False;348;400;Fri Jul 05 11:26:08 +0000 2019;BernardoMF;Bernardo Mello Franco;18122496;18122496;;;;;;;
Sat Nov 21 20:49:29 +0000 2020;1330252014861905925;1330252014861905925;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;es;1605991769887;1063818451247075329;1063818451247075329;Bergson221;Belo Horizonte - Brasil;"🐓Doido!
A noite e uma criança e eu o seu brinquedo, não sô eu que durmo tarde e o sol que nasce cedo!
SEEELVA!
 Parque de Material Aeronautico-Lagoa Santa-MG";False;False;294;484;Sat Nov 17 15:37:38 +0000 2018;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:29 +0000 2020;1330252015008690179;1330252015008690179;"RT @JornalDaCidadeO: “Alguns falam que eu fui eleito nesse sistema. Fui eleito porque tive muito voto. Fui roubado demais”

https://t.co/N1…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991769922;1107531660;1107531660;BrenoBMedeiros;;;False;False;38;45;Sun Jan 20 23:16:53 +0000 2013;JornalDaCidadeO;Jornal da Cidade Online;994303120376303616;994303120376303616;;;;;;;
Sat Nov 21 20:49:30 +0000 2020;1330252015591694340;1330252015591694340;RT @BinhaRio2019: “Não existe uma cor de pele melhor do que as outras”, diz Bolsonaro ao G20 | Poder360 https://t.co/Mrzw5RRHHJ;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991770061;919203122723065856;919203122723065856;Negodermina;;Conservador,escultor,animador e bolsonarista;False;False;2180;3075;Sat Oct 14 14:07:57 +0000 2017;BinhaRio2019;Binha🇧🇷💛💚💙🇧🇷🇧🇷;1082812184311353344;1082812184311353344;;;;;;False;
Sat Nov 21 20:49:31 +0000 2020;1330252019739877377;1330252019739877377;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991771050;1131377343468056576;1131377343468056576;BultaoreuneBoy;Kuyabbá City;"ENFP-T e BU-NI-TA
#0 ENHYPEN STAN
♓";False;False;130;255;Thu May 23 01:52:33 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:31 +0000 2020;1330252021077774336;1330252021077774336;"RT @depheliolopes: - G-20: a nossa união determinará o nosso futuro.
- Presidente JAIR BOLSONARO.
#FechadosComBolsonaroSEMPRE 
#DepHelioLop…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991771369;1307435438274117634;1307435438274117634;EdgardeSouzaMe1;Londrina, Brasil;;False;False;1;44;Sat Sep 19 21:44:52 +0000 2020;depheliolopes;Helio Lopes;2585621855;2585621855;;;;;;;
Sat Nov 21 20:49:31 +0000 2020;1330252021933494278;1330252021933494278;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991771573;1162171965257461762;1162171965257461762;otaldoalex__;;I have been enjoying thinking;False;False;8;63;Fri Aug 16 01:19:56 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:31 +0000 2020;1330252023699267584;1330252023699267584;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;es;1605991771994;90217849;90217849;lfernandoor;SP;"Focus on: Politics, Innovation, Technology, Researching & Social Networking;";False;False;2715;4984;Sun Nov 15 18:34:59 +0000 2009;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;True;
Sat Nov 21 20:49:32 +0000 2020;1330252024194150400;1330252024194150400;"RT @JornalDaCidadeO: “Alguns falam que eu fui eleito nesse sistema. Fui eleito porque tive muito voto. Fui roubado demais”

https://t.co/N1…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991772112;2304480472;2304480472;CarlosRios2013;;;False;False;1001;885;Sat Jan 25 22:57:35 +0000 2014;JornalDaCidadeO;Jornal da Cidade Online;994303120376303616;994303120376303616;;;;;;;
Sat Nov 21 20:49:32 +0000 2020;1330252026773729287;1330252026773729287;RT @g20org: President of Brazil, Jair Bolsonaro, stresses the importance of global cooperation ahead of the #G20Riyadhsummit. https://t.co/…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;en;1605991772727;1221235726144221184;1221235726144221184;DulceneaAguilar;Brasil;AMO O BRASIL. FECHADO COM BOLSONARO!!!!!;False;False;664;906;Sun Jan 26 00:58:21 +0000 2020;g20org;G20 Saudi Arabia;925441731331543040;925441731331543040;;;;;;;
Sat Nov 21 20:49:33 +0000 2020;1330252028346511367;1330252028346511367;"RT @QuebrandoOTabu: Bolsonaro disse que ""é daltônico, não enxerga cor de pele"".

Acontece que tem preto sendo espancado simplesmente por se…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991773102;947672040;947672040;edgardfcorrea;;Nada aqui é oficial, mas é tudo verdade.;False;False;148;356;Wed Nov 14 12:42:05 +0000 2012;QuebrandoOTabu;Quebrando o Tabu;283230411;283230411;;;;;;;
Sat Nov 21 20:49:33 +0000 2020;1330252028661129216;1330252028661129216;"RT @_jul1ana: Comentários no post do Boulos sobre o apoio da Tabata

Esquerda atacando centro esquerda MERECE SIM o Bolsonaro

Que as lider…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991773177;220323918;220323918;jprcamposbahea;Belo Horizonte, MG, Brazil;Torcedor fanático do Bahea, sem fã clube pró corrupção. Aqui no Twitter é lugar onde o filho chora e a mãe não vê! #BBMP;False;False;484;689;Sat Nov 27 12:55:14 +0000 2010;_jul1ana;Juliana Santos;1175760842224209920;1175760842224209920;;;;;;;
Sat Nov 21 20:49:33 +0000 2020;1330252030166896641;1330252030166896641;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991773536;4061777356;4061777356;RodovalhoLucas;Goiânia, Brasil;"One life, one love, one club
⚽💙 Chelsea 💙⚽";False;False;106;180;Wed Oct 28 16:16:32 +0000 2015;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:34 +0000 2020;1330252032129839105;1330252032129839105;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991774004;1104834645751984129;1104834645751984129;jjamaral2gmail1;Lagoa do Carro, Brasil;Junior Amaral;False;False;25;69;Sun Mar 10 20:01:21 +0000 2019;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:34 +0000 2020;1330252034449297410;1330252034449297410;RT @RGL4U: President Jair Bolsonaro about the attempt of installing racial tensions in Brazil. https://t.co/rFaI0mQQgd;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;en;1605991774557;114029207;114029207;dannydireita;Flórida 🇺🇸🇧🇷;só sigo se for de DIREITA talkei ? SDV 👍🏻👍🏻👍🏻👍🏻💥home 🇺🇸 🇧🇷;False;False;2570;2649;Sat Feb 13 21:29:19 +0000 2010;RGL4U;RAFAEL GL4U;786485891648851968;786485891648851968;;;;;;False;
Sat Nov 21 20:49:35 +0000 2020;1330252037951545344;1330252037951545344;RT @VEJA: Santos Cruz diz que governo Bolsonaro virou um 'PT verde-amarelo' e instaurou o 'comunismo de direita' no Brasil https://t.co/98O…;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991775392;1253765461684236289;1253765461684236289;LagassiIsmael;;Único meio de combater a ignorância é o conhecimento. Dialogue com argumentos e se baseia fatos , e não teorias.;False;False;28;10;Fri Apr 24 19:19:23 +0000 2020;VEJA;VEJA;17715048;17715048;;;;;;;
Sat Nov 21 20:49:35 +0000 2020;1330252039222415361;1330252039222415361;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991775695;1147487532340449281;1147487532340449281;christianponzo1;;⚔➕🔱;False;False;69;542;Sat Jul 06 12:48:41 +0000 2019;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:35 +0000 2020;1330252039700492291;1330252039700492291;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991775809;48061733;48061733;Laragoes_;Diamantina, Brasil;Born to be wild;False;False;211;100;Wed Jun 17 18:32:08 +0000 2009;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:35 +0000 2020;1330252040447152128;1330252040447152128;RT @GuilhermeBoulos: INACEITÁVEL! Ao negar a existência do racismo na reunião da cúpula do G-20, Bolsonaro choca o mundo e reafirma o discu…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991775987;1267127971204206593;1267127971204206593;Sidney96659456;;Socialista, Democrata, Jurista, estudante, escritor, comentarista;False;False;1187;2417;Sun May 31 16:17:17 +0000 2020;GuilhermeBoulos;Guilherme Boulos 50;762402774260875265;762402774260875265;;;;;;;
Sat Nov 21 20:49:37 +0000 2020;1330252046344347659;1330252046344347659;RT @hermanntertsch: El grandísimo Pele le dedica su camiseta al grandísimo Bolsonaro. https://t.co/jU6OCNNYWn;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991777393;556124449;556124449;gaturrrrazo;;Un gato de Centro porque Izquierda y Derecha me han decepcionado.;False;False;275;363;Tue Apr 17 17:04:19 +0000 2012;hermanntertsch;Hermann Tertsch;257332880;257332880;;;;;;False;
Sat Nov 21 20:49:37 +0000 2020;1330252047430676486;1330252047430676486;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991777652;215848540;215848540;flaviocguerra;São Lourenço - MG;A delicadeza é um sinal que enriquece não quem a recebeu, mas quem a dá. Provérbio Persa;False;False;268;1841;Mon Nov 15 02:34:36 +0000 2010;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:37 +0000 2020;1330252048479232006;1330252048479232006;"RT @Valente38Carla: Presidente Bolsonaro sendo bem recepcionado pela maioria dos Macapaenses. 
Para os contra.... CHORA QUE PASSA.
#Bolsona…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991777902;1278319084191571968;1278319084191571968;PatriciaPorcina;;Deus,família,Pátria!          Casada,Mãe de família, conservadora, anti globalista,anti comunista.;False;False;293;709;Wed Jul 01 13:27:10 +0000 2020;Valente38Carla;Carla Valente;230344210;230344210;;;;;;;
Sat Nov 21 20:49:37 +0000 2020;1330252048701542403;1330252048701542403;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991777955;1304928177773477888;1304928177773477888;MarclioNascim13;;Faça a vida valer a pena ,ela é uma dádiva;False;False;1;23;Sat Sep 12 23:41:53 +0000 2020;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:38 +0000 2020;1330252052551913477;1330252052551913477;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991778873;1254801348710862850;1254801348710862850;agnaldo_vertes;Mossoró RN Brasil;patriotaconservadorcristao, anti-comunistas, esquerdistas, petistas e simpatizantes. Bolsonaro 2022.Brasil acima de tudo e Deus acima de todos!;False;False;3368;4993;Mon Apr 27 15:55:58 +0000 2020;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:38 +0000 2020;1330252052635791361;1330252052635791361;RT @DINAHMRIB1: O Centrão acima de tudo não é Bolsonaro?  #BolsonaroMarmitaDoCentrao https://t.co/nfE0IEU6Lk;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991778893;1266488274438275073;1266488274438275073;Pag91160279;;;False;False;210;258;Fri May 29 21:56:51 +0000 2020;DINAHMRIB1;dinah m. ribeiro🔰;887287109937229824;887287109937229824;;;;;;False;
Sat Nov 21 20:49:39 +0000 2020;1330252057207517195;1330252057207517195;RT @taoquei1: No vídeo de hj nós vamos comentar que em mais uma pesquisa Bolsonaro voou, as pérolas da semana, que foram MUITAS, mas tbm va…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991779983;1321684622;1321684622;Lucasquirino678;;;False;False;41;127;Tue Apr 02 03:45:01 +0000 2013;taoquei1;TeAtualizei 🇧🇷👊🏻❤️;1087259768;1087259768;;;;;;;
Sat Nov 21 20:49:40 +0000 2020;1330252058834907137;1330252058834907137;"RT @Elainnefaria1: Bolsonaro: 
""Sou daltônico: não existe uma cor de pele melhor do que outras. Existem homens bons e homens maus.""
 
Eu es…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991780371;3545493497;3545493497;josedalbosco;;;False;False;1445;2186;Fri Sep 04 14:21:56 +0000 2015;Elainnefaria1;Elainne faria🇧🇷;4925532509;4925532509;;;;;;;
Sat Nov 21 20:49:40 +0000 2020;1330252059199868931;1330252059199868931;Alô senador @davialcolumbre! O povo de Amapá é Bolsonaro. E pelo visto, o povo de lá não gosta de você.… https://t.co/nnxfpswNz6;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";True;1330250148996411399;1330250148996411399;1702757066;1702757066;BR_DeTodos200Mi;;;;;;True;low;pt;1605991780458;1702757066;1702757066;BR_DeTodos200Mi;São Paulo, Brasil;Conservadora. Adoro o Brasil. Católica praticante. Meu sonho é ver todos corruptos e traidores do Brasil presos.;False;False;9123;3325;Mon Aug 26 19:33:29 +0000 2013;davialcolumbre;Davi Alcolumbre;2716763753;2716763753;1.3302307533812572e+18;1330230753381257218;;;;;
Sat Nov 21 20:49:40 +0000 2020;1330252060265164800;1330252060265164800;"RT @Elainnefaria1: Bolsonaro: 
""Sou daltônico: não existe uma cor de pele melhor do que outras. Existem homens bons e homens maus.""
 
Eu es…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991780712;1086644999612260358;1086644999612260358;Ari_38itao;;Sou uma pessoa muito alegre, honesta e trabalhadora, de bem com a vida, estou com Bolsonaro para o que der e vier 🇧🇷🇧🇷🇧🇷;False;False;557;760;Sat Jan 19 15:22:11 +0000 2019;Elainnefaria1;Elainne faria🇧🇷;4925532509;4925532509;;;;;;;
Sat Nov 21 20:49:40 +0000 2020;1330252061095698434;1330252061095698434;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991780910;1235927227973459970;1235927227973459970;AndrdaSilvaBat2;Macapá, Brasil;"amapaense nato , fora Bolsonaro 
flamenguista🌹";False;False;1907;3037;Fri Mar 06 13:56:48 +0000 2020;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:41 +0000 2020;1330252063410884611;1330252063410884611;RT @AttuchLeonardo: Só pra registrar: o negacionismo de Bolsonaro e Mourão em relação ao racismo é idêntico ao que até recentemente era pro…;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991781462;33299033;33299033;FernandoDSantos;São Paulo, Brazil;Alguém que não via utilidade no Twitter;False;False;369;257;Sun Apr 19 20:10:18 +0000 2009;AttuchLeonardo;Leonardo Attuch;1081497572538306560;1081497572538306560;;;;;;;
Sat Nov 21 20:49:41 +0000 2020;1330252063368949761;1330252063368949761;RT @FolhaPolitica: Presidente Bolsonaro faz pronunciamento após ser recepcionado por cidadãos do Amapá - Segurança Energética https://t.co/…;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991781452;38389083;38389083;CEBOLAZOUK;;;False;False;787;2723;Thu May 07 07:11:32 +0000 2009;FolhaPolitica;Folha Política;2213014880;2213014880;;;;;;;
Sat Nov 21 20:49:41 +0000 2020;1330252064845410305;1330252064845410305;"RT @erikakokay: Após 19 dias de apagão, Bolsonaro vai ao Amapá. 

Quando vai reestabelecer a energia em definitivo no Estado? É muita incom…";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991781804;2768190147;2768190147;fgddamaceno;;;False;False;3688;4534;Fri Sep 12 19:48:39 +0000 2014;erikakokay;Erika Kokay;87021796;87021796;;;;;;;
Sat Nov 21 20:49:42 +0000 2020;1330252068054061057;1330252068054061057;RT @gugachacra: O presidente Bolsonaro já condenou o assassinato de João Alberto? Procurei na conta dele no Twitter e não vi. Talvez tenha…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991782569;291419555;291419555;Riddickphb;Parnaíba, PI - Brasil;Não existe isso de lado A e B. Você faz o que é certo e toma ciência do que é correto. Pelo Brasil, pela democracia e anticorrupção.;False;False;52;440;Mon May 02 00:15:23 +0000 2011;gugachacra;Guga Chacra;45409867;45409867;;;;;;;
Sat Nov 21 20:49:42 +0000 2020;1330252068301451270;1330252068301451270;RT @PapaiBozo: É do mesmo naipe do Bolsonaro, pelo amor. https://t.co/jMgjaE8P8w;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991782628;760198352826957826;760198352826957826;eltoncpaulo;São Paulo, Brasil;Notícias Esporte Jornalismo Independente Futebol Brasileiro;False;False;15406;15264;Mon Aug 01 19:39:45 +0000 2016;PapaiBozo;Papai Bozo 🌀;2683464980;2683464980;;;;;;False;
Sat Nov 21 20:49:42 +0000 2020;1330252069442363392;1330252069442363392;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;es;1605991782900;1620143544;1620143544;Anamarygama;Vila Leopoldina, São Paulo;;False;False;51;103;Thu Jul 25 11:44:29 +0000 2013;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:43 +0000 2020;1330252071623417857;1330252071623417857;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991783420;487067267;487067267;pinkk_tea;Minha São Paulo;Estudante de psicologia, rainha da procrastinação, viciada em memes que gosta de ouvir musica, assistir series, esportes, dormir e reclamar da vida 😕 💚💙;False;False;375;1645;Wed Feb 08 23:49:03 +0000 2012;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:49:43 +0000 2020;1330252072340647936;1330252072340647936;RT @PATRlOTAS: Bolsonaro hoje em Macapá - Amapá https://t.co/60fRY5JxTp;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991783591;701181164128751616;701181164128751616;RafaSam97;;Nunca vão entender esse AMOR @VascodaGama💢❤;False;False;308;1637;Sat Feb 20 23:06:31 +0000 2016;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:43 +0000 2020;1330252073628262403;1330252073628262403;RT @PATRlOTAS: Impopular? Bolsonaro hoje no Amapá. https://t.co/UYKCWXlJwJ;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991783898;398923159;398923159;luizhbcosta;Canada;Patriota Conservador e Cristão que acredita em um Brasil melhor à direita. 100% Bolsonaro🇧🇷🇺🇸🇧🇷;False;False;6217;5717;Wed Oct 26 18:53:32 +0000 2011;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:49:44 +0000 2020;1330252074488131585;1330252074488131585;RT @RGL4U: President Jair Bolsonaro about the attempt of installing racial tensions in Brazil. https://t.co/rFaI0mQQgd;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;en;1605991784103;1265302194141741056;1265302194141741056;Ellen56195829;Hollywood, FL;Ellen formada em Adm Empresas residente nos EUA .🇺🇸🇧🇷🇺🇸🇧🇷;False;False;28;132;Tue May 26 15:22:48 +0000 2020;RGL4U;RAFAEL GL4U;786485891648851968;786485891648851968;;;;;;False;
Sat Nov 21 20:49:45 +0000 2020;1330252078367854593;1330252078367854593;RT @MarielleVive_: Vandalismo é Bolsonaro dizer que prefere um filho morto a um filho gay.;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991785028;1231028002424836097;1231028002424836097;MJoanaDarc1;;Centro-esquerda. Engenheira (só sei seguir a lógica, odeio fanatismos). Progressista na economia, liberal nos costumes. Bolsominion, fique fora!;False;False;1059;1449;Sat Feb 22 01:28:57 +0000 2020;MarielleVive_;Marielle;1299373045312892929;1299373045312892929;;;;;;;
Sat Nov 21 20:49:45 +0000 2020;1330252079806476288;1330252079806476288;"RT @AnonNovidades: Desembargador Bernardo Garcez, corregedor-geral do Tribunal de Justiça do Rio de Janeiro.

Se encontrou com Jair Bolsona…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991785371;1236709084973408263;1236709084973408263;BiaC37522495;;Sinto orgulho de estar do lado certo da história... 🍺🍺 #Vascaína  #Esquerdista 🤜🤛 Juntos somos mais fortes... 😉🍀🌺💥 🐾🐾🐶🐯🐵 #ForaBolsonaro #SalveAmapa;False;False;7483;7746;Sun Mar 08 17:44:46 +0000 2020;AnonNovidades;Anonymous;1224265914478137344;1224265914478137344;;;;;;;
